gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,dragonSoul,blueTopChampion,blueJgChampion,blueMidChampion,blueAdcChampion,blueSupChampion,redTopChampion,redJgChampion,redMidChampion,redAdcChampion,redSupChampion
4520857294,0,38,3,0,4,7,3,0,0,0,0,16213,7.2,18890,208,68,-3035,188,20.8,1621.3,15,1,1,7,4,5,2,1,1,1,19248,7.0,18702,217,68,3035,-188,21.7,1924.8,Infernal,Gnar,XinZhao,Neeko,Mel,Nami,Ambessa,Zed,Cassiopeia,Lucian,Pyke
4523557396,0,20,1,1,8,8,11,0,0,0,0,16922,7.0,17511,191,44,118,-532,19.1,1692.2,17,6,0,8,8,12,1,1,0,0,16804,7.0,18043,193,62,-118,532,19.3,1680.4,Mountain,Riven,Nocturne,Ahri,Lucian,Pantheon,KSante,XinZhao,Jayce,Kaisa,Bard
4480423528,0,17,4,0,7,5,9,0,0,0,0,17094,7.0,18539,220,67,1004,1446,22.0,1709.4,17,4,1,5,7,3,1,1,0,0,16090,6.6,17093,211,52,-1004,-1446,21.1,1609.0,Infernal,Aurora,Viego,Neeko,Xayah,Poppy,Aatrox,Aatrox,Ahri,Caitlyn,Neeko
4441609133,1,18,0,0,9,8,5,1,1,0,0,17232,7.0,17777,212,52,725,626,21.2,1723.2,73,4,1,8,9,7,0,0,0,0,16507,7.0,17151,191,47,-725,-626,19.1,1650.7,Ocean,Vladimir,Ambessa,Quinn,Ashe,Nami,Aurora,Qiyana,Hwei,Xayah,Lulu
4523017372,1,16,2,1,12,6,10,1,1,0,0,19529,7.6,19979,242,48,3316,2032,24.2,1952.9,34,1,0,6,12,6,0,0,0,0,16213,6.8,17947,197,64,-3316,-2032,19.7,1621.3,Ocean,Shen,Khazix,Quinn,Lucian,Janna,Riven,Sylas,Yasuo,Jhin,Neeko
4497909017,0,17,5,1,7,8,2,0,0,0,0,15684,6.6,17100,203,47,-1400,-644,20.3,1568.4,21,5,0,8,7,10,1,1,0,0,17084,7.0,17744,208,40,1400,644,20.8,1708.4,Hextech,Jax,XinZhao,Quinn,Draven,Nautilus,Aatrox,Aatrox,Orianna,Sivir,Thresh
4478159300,1,16,5,0,5,1,5,1,1,0,0,16352,7.2,19028,250,52,1824,1204,25.0,1635.2,20,4,1,1,5,2,0,0,0,0,14528,7.0,17824,239,52,-1824,-1204,23.9,1452.8,Ocean,Zaahen,Aatrox,Syndra,Sivir,Karma,Shen,LeeSin,Quinn,Kalista,Alistar
4523487666,0,9,2,1,6,5,6,1,0,1,0,16782,7.0,19622,238,61,817,350,23.8,1678.2,17,1,0,5,6,5,1,1,0,0,15965,7.2,19272,235,51,-817,-350,23.5,1596.5,Cloud,Sion,Viego,Hwei,Lucian,Renata,Yorick,Rengar,Irelia,Jhin,Nautilus
4511302072,1,15,1,1,9,4,9,0,0,0,0,17514,7.0,17672,236,28,3170,1984,23.6,1751.4,39,1,0,4,9,6,0,0,0,0,14344,6.6,15688,175,43,-3170,-1984,17.5,1434.4,Hextech,Zaahen,JarvanIV,Yasuo,Corki,Janna,Zaahen,Khazix,Akali,Tristana,Renata
4524637878,0,15,2,0,7,7,7,0,0,0,0,17332,7.0,18724,226,60,-6,1004,22.6,1733.2,15,1,1,7,7,9,2,1,1,0,17338,6.8,17720,188,56,6,-1004,18.8,1733.8,Hextech,Gnar,Diana,Yone,MissFortune,Blitzcrank,Shen,Aatrox,Hwei,Ezreal,Renata
4464555183,1,80,15,1,10,6,12,0,0,0,0,18951,7.0,17892,204,47,2896,1330,20.4,1895.1,34,2,0,6,10,7,0,0,0,0,16055,6.8,16562,196,40,-2896,-1330,19.6,1605.5,Mountain,Zaahen,Viego,Viktor,Zeri,Rakan,Fiora,Ambessa,Yone,Tristana,Alistar
4482189285,1,15,1,1,7,0,6,1,1,0,0,18039,7.2,18984,236,64,4991,3364,23.6,1803.9,13,0,0,0,7,0,0,0,0,0,13048,6.2,15620,193,44,-4991,-3364,19.3,1304.8,Chemtech,Sion,Khazix,Zoe,Xayah,Bard,Gangplank,LeeSin,Yasuo,Tristana,Poppy
4523475204,0,16,2,0,2,7,3,1,0,1,0,14487,7.0,17499,229,56,-2639,-953,22.9,1448.7,16,2,1,7,2,5,1,1,0,0,17126,7.0,18452,227,62,2639,953,22.7,1712.6,Infernal,Riven,Karthus,Syndra,Corki,Janna,Fiora,MonkeyKing,Akali,Taliyah,Karma
4518185070,1,52,3,0,8,5,13,2,1,1,0,18398,7.0,19201,234,71,2087,650,23.4,1839.8,15,2,1,5,8,3,0,0,0,0,16311,7.0,18551,226,56,-2087,-650,22.6,1631.1,Infernal,Fiora,Diana,Ryze,Lucian,Braum,Gwen,Talon,Akali,Zeri,Senna
4520593786,1,37,3,0,1,5,1,1,0,1,0,15007,6.8,17592,251,55,-1933,15,25.1,1500.7,16,3,1,5,1,10,1,1,0,1,16940,7.0,17577,215,44,1933,-15,21.5,1694.0,Cloud,Gangplank,Nocturne,Yasuo,Ziggs,Nautilus,Yorick,Nidalee,Cassiopeia,Sivir,Alistar
4447263506,0,16,1,1,5,1,0,1,1,0,0,16117,7.2,19109,221,60,2975,3977,22.1,1611.7,13,2,0,1,5,1,0,0,0,0,13142,6.2,15132,182,42,-2975,-3977,18.2,1314.2,Cloud,Aatrox,XinZhao,Akali,Jhin,Leona,Irelia,JarvanIV,Orianna,MissFortune,Pyke
4456555871,0,17,3,1,6,5,8,0,0,0,0,17457,7.0,18210,251,64,2783,1603,25.1,1745.7,123,1,0,5,6,8,2,1,1,0,14674,6.6,16607,190,52,-2783,-1603,19.0,1467.4,Mountain,Aatrox,Ambessa,Sylas,Zeri,Thresh,Sion,Qiyana,Cassiopeia,Draven,Neeko
4478004780,0,33,5,1,4,4,5,1,1,0,0,15716,6.8,17691,235,53,-1555,-1025,23.5,1571.6,18,2,0,4,4,4,1,0,1,1,17271,7.0,18716,237,54,1555,1025,23.7,1727.1,Chemtech,Shen,Ambessa,Quinn,Draven,Neeko,Vladimir,Karthus,Viktor,Taliyah,Nautilus
4446753486,1,16,5,0,6,8,8,1,1,0,0,15980,7.0,17313,207,48,-2565,-1593,20.7,1598.0,23,6,1,8,6,9,1,0,1,0,18545,7.0,18906,235,56,2565,1593,23.5,1854.5,Mountain,KSante,Khazix,Yasuo,Zeri,Nautilus,Fiora,Viego,Neeko,Aphelios,Alistar
4459701274,0,18,3,0,1,5,1,1,1,0,0,15364,7.0,18462,233,72,-673,-48,23.3,1536.4,12,3,1,5,1,6,0,0,0,0,16037,7.0,18510,206,48,673,48,20.6,1603.7,Mountain,Fiora,Nidalee,Viktor,Taliyah,Alistar,Yorick,Diana,Sylas,Kalista,Leona
4520967053,1,17,4,1,11,2,13,1,0,1,0,19082,7.6,20858,244,60,4012,3080,24.4,1908.2,16,4,0,2,11,2,0,0,0,0,15070,6.8,17778,230,60,-4012,-3080,23.0,1507.0,Infernal,Vladimir,Chogath,Sylas,Smolder,Renata,Ambessa,Talon,Mel,Kalista,Pyke
4518569254,1,38,4,1,5,7,6,1,1,0,0,15671,6.8,17411,205,44,-981,-994,20.5,1567.1,15,4,0,7,5,8,0,0,0,0,16652,6.8,18405,219,53,981,994,21.9,1665.2,Infernal,Ambessa,JarvanIV,Taliyah,Draven,Janna,Rumble,LeeSin,Irelia,Ziggs,Rakan
4496867693,0,37,5,0,2,9,0,0,0,0,0,14321,6.8,16982,208,44,-4557,-3571,20.8,1432.1,20,1,1,9,2,8,0,0,0,0,18878,7.2,20553,260,59,4557,3571,26.0,1887.8,Infernal,Shen,Nocturne,Quinn,Ashe,Pyke,Irelia,Viego,Taliyah,Yunara,Rell
4415420855,0,13,3,0,5,5,7,0,0,0,0,15903,6.8,17896,206,55,811,241,20.6,1590.3,15,2,1,5,5,2,0,0,0,0,15092,7.0,17655,199,52,-811,-241,19.9,1509.2,Cloud,Rumble,JarvanIV,Akali,Mel,Braum,Ambessa,Jayce,Taliyah,Xayah,Blitzcrank
4521076774,1,12,3,1,15,4,17,0,0,0,1,20828,7.2,19032,250,28,6375,3949,25.0,2082.8,15,0,0,4,15,5,0,0,0,0,14453,6.2,15083,164,54,-6375,-3949,16.4,1445.3,Cloud,KSante,Sylas,Irelia,Xayah,Blitzcrank,Aurora,Rengar,Akali,Zeri,Thresh
4434527560,1,17,3,0,9,9,7,1,1,0,0,17442,7.0,18411,219,33,557,1853,21.9,1744.2,16,1,1,9,9,8,0,0,0,0,16885,6.6,16558,190,42,-557,-1853,19.0,1688.5,Ocean,Vayne,Chogath,Zoe,Zeri,Pantheon,Yorick,Ambessa,Hwei,Xayah,Rell
4459271455,1,14,4,0,13,6,19,1,0,1,0,20617,7.4,19936,240,56,3183,1321,24.0,2061.7,19,1,1,6,13,7,1,1,0,0,17434,7.0,18615,235,72,-3183,-1321,23.5,1743.4,Infernal,Riven,Zed,Zoe,Jhin,Pantheon,Aurora,LeeSin,Ahri,Caitlyn,Poppy
4496999459,1,18,5,0,0,3,0,0,0,0,0,13691,6.8,16957,229,54,-1148,-818,22.9,1369.1,17,4,1,3,0,2,0,0,0,0,14839,6.8,17775,221,51,1148,818,22.1,1483.9,Chemtech,Jax,Jayce,Orianna,Kalista,Nautilus,Zaahen,Chogath,Sylas,Aphelios,Braum
4518651197,0,16,0,0,3,4,2,1,0,1,0,14909,6.8,17001,208,59,-447,676,20.8,1490.9,17,1,1,4,3,6,0,0,0,0,15356,6.6,16325,197,40,447,-676,19.7,1535.6,Infernal,Vladimir,MonkeyKing,Ahri,Corki,Rakan,Renekton,Viego,Jayce,Aphelios,Blitzcrank
4519394715,0,15,5,0,5,8,5,0,0,0,0,16372,6.6,16747,230,43,53,-48,23.0,1637.2,72,3,1,8,5,8,1,1,0,0,16319,6.8,16795,186,42,-53,48,18.6,1631.9,Chemtech,Gnar,Karthus,Orianna,Ezreal,Sona,Riven,Khazix,Neeko,Ezreal,Janna
4520599588,0,34,0,0,8,10,15,1,1,0,0,17134,6.8,17579,171,66,-840,949,17.1,1713.4,14,3,1,10,8,11,0,0,0,0,17974,6.8,16630,214,49,840,-949,21.4,1797.4,Hextech,Fiora,Chogath,Malzahar,Sivir,Alistar,Aurora,Nocturne,Yone,Jhin,Blitzcrank
4470015740,1,19,3,1,4,2,7,1,0,1,0,15648,6.8,17420,216,65,1187,285,21.6,1564.8,20,4,0,2,4,2,1,1,0,0,14461,6.6,17135,215,60,-1187,-285,21.5,1446.1,Ocean,Gwen,Karthus,Ryze,Yunara,Rell,Jayce,MonkeyKing,Hwei,Kalista,Thresh
4509254722,1,13,3,0,6,10,6,1,1,0,0,16279,7.0,18734,226,56,-1753,-1095,22.6,1627.9,16,5,1,10,6,6,0,0,0,0,18032,7.0,19829,253,52,1753,1095,25.3,1803.2,Ocean,Yorick,Zed,Neeko,Yunara,Leona,Fiora,Karthus,Neeko,Ezreal,Blitzcrank
4487124026,1,21,4,0,7,7,9,0,0,0,0,17251,7.0,19522,225,60,-172,1613,22.5,1725.1,18,3,1,7,7,9,0,0,0,0,17423,6.8,17909,224,48,172,-1613,22.4,1742.3,Mountain,Aatrox,Aatrox,Cassiopeia,Lucian,Rell,Vayne,Khazix,Mel,Zeri,Rakan
4472987459,1,16,3,1,6,7,6,1,1,0,0,17330,7.2,18821,226,63,777,1580,22.6,1733.0,15,1,0,7,6,13,0,0,0,0,16553,6.8,17241,195,44,-777,-1580,19.5,1655.3,Mountain,KSante,Qiyana,Syndra,Xayah,Blitzcrank,Aurora,Jayce,Mel,Jhin,Janna
4457232742,1,15,2,1,11,3,13,1,1,0,0,17655,7.2,18905,208,44,1906,1369,20.8,1765.5,13,0,0,3,11,3,0,0,0,0,15749,7.0,17536,221,57,-1906,-1369,22.1,1574.9,Chemtech,Vladimir,Talon,Sylas,Kaisa,Pyke,Renekton,Khazix,Sylas,Kalista,Pyke
4520349175,1,16,6,0,8,5,10,0,0,0,0,17258,6.8,17683,216,52,2310,1946,21.6,1725.8,20,0,1,5,8,5,0,0,0,0,14948,6.6,15737,176,40,-2310,-1946,17.6,1494.8,Cloud,Renekton,Viego,Ekko,Ashe,Karma,Yorick,XinZhao,Mel,Tristana,Leona
4479828060,0,20,1,0,3,5,0,0,0,0,0,13729,6.2,14661,180,36,-1213,-276,18.0,1372.9,16,1,1,5,3,10,2,1,1,0,14942,6.4,14937,161,48,1213,276,16.1,1494.2,Cloud,Zaahen,Khazix,Cassiopeia,Aphelios,Nami,Gangplank,Diana,Hwei,Ziggs,Bard
4514280719,1,11,3,0,10,6,8,1,0,1,0,18555,7.4,20361,246,52,2488,2722,24.6,1855.5,14,3,1,6,10,6,1,1,0,0,16067,6.8,17639,185,67,-2488,-2722,18.5,1606.7,Infernal,Jax,DrMundo,Cassiopeia,Ashe,Senna,Sion,Nocturne,Ryze,Kalista,Pyke
4515398027,1,14,4,0,9,6,5,1,0,1,0,17025,7.4,19492,214,52,1399,2616,21.4,1702.5,37,3,1,6,9,5,0,0,0,0,15626,6.6,16876,181,45,-1399,-2616,18.1,1562.6,Cloud,Yorick,MonkeyKing,Taliyah,Xayah,Karma,Riven,Khazix,Ekko,Aphelios,Blitzcrank
4520552077,1,17,2,0,6,6,9,0,0,0,0,17528,6.8,18106,216,55,1376,1018,21.6,1752.8,16,3,1,6,6,5,1,1,0,0,16152,6.8,17088,217,38,-1376,-1018,21.7,1615.2,Cloud,Renekton,Qiyana,Taliyah,MissFortune,Janna,Irelia,Diana,Neeko,Corki,Nautilus
4458138022,1,39,6,1,6,3,5,1,1,0,0,15829,7.2,17888,205,61,265,241,20.5,1582.9,18,2,0,3,6,1,1,0,1,0,15564,6.8,17647,204,48,-265,-241,20.4,1556.4,Cloud,Jax,Ambessa,Yasuo,Jhin,Thresh,Ambessa,Qiyana,Sylas,Draven,Senna
4481832485,0,22,3,0,4,7,6,1,0,1,0,16135,7.0,18177,234,47,-1782,-1311,23.4,1613.5,17,3,1,7,4,8,1,1,0,0,17917,7.2,19488,264,53,1782,1311,26.4,1791.7,Chemtech,Rumble,Talon,Quinn,Mel,Nautilus,Vladimir,Qiyana,Ekko,Kaisa,Pyke
4520033534,1,15,2,1,5,5,5,1,1,0,0,15781,6.8,17957,221,56,-535,-691,22.1,1578.1,14,4,0,5,5,7,0,0,0,0,16316,7.0,18648,240,54,535,691,24.0,1631.6,Chemtech,Ambessa,Jayce,Orianna,Ashe,Janna,Aurora,Aatrox,Ahri,MissFortune,Senna
4522501943,0,17,3,1,7,6,8,0,0,0,0,16533,7.0,17850,198,60,-727,-675,19.8,1653.3,15,1,0,6,7,7,1,1,0,0,17260,7.0,18525,224,60,727,675,22.4,1726.0,Chemtech,Gwen,Chogath,Ryze,Kalista,Leona,Gwen,Diana,Taliyah,Draven,Alistar
4502271212,1,15,2,1,10,4,9,1,1,0,0,18270,7.4,19486,238,59,3805,3162,23.8,1827.0,12,1,0,4,10,4,0,0,0,0,14465,6.6,16324,199,32,-3805,-3162,19.9,1446.5,Cloud,Renekton,Chogath,Cassiopeia,Smolder,Senna,Aatrox,Chogath,Viktor,Draven,Neeko
4449098709,1,13,1,1,11,1,10,1,1,0,1,19673,7.6,21261,209,68,5797,4456,20.9,1967.3,13,0,0,1,11,0,0,0,0,0,13876,6.8,16805,218,56,-5797,-4456,21.8,1387.6,Chemtech,Zaahen,Khazix,Ahri,Mel,Rakan,Gangplank,Karthus,Syndra,Jhin,Rakan
4515616629,1,11,2,1,8,3,8,0,0,0,0,17628,7.2,18793,231,61,3539,2952,23.1,1762.8,123,2,0,3,8,4,0,0,0,0,14089,6.4,15841,195,46,-3539,-2952,19.5,1408.9,Ocean,Yorick,LeeSin,Jayce,Tristana,Karma,Shen,XinZhao,Irelia,Taliyah,Nautilus
4464352676,1,17,3,0,7,10,7,1,0,1,0,16375,6.8,17469,177,51,-3183,-1884,17.7,1637.5,15,5,1,10,7,9,0,0,0,1,19558,7.2,19353,236,72,3183,1884,23.6,1955.8,Chemtech,Vladimir,Rengar,Hwei,Draven,Rakan,Shen,JarvanIV,Cassiopeia,Lucian,Thresh
4521458621,0,105,2,0,3,8,2,0,0,0,0,14533,6.8,17818,198,56,-4033,-1850,19.8,1453.3,14,2,1,8,3,9,1,1,0,0,18566,7.2,19668,220,64,4033,1850,22.0,1856.6,Cloud,Rumble,Qiyana,Ekko,Lucian,Poppy,KSante,Ambessa,Quinn,Zeri,Pantheon
4517957834,0,19,2,1,6,7,8,0,0,0,0,16067,6.8,17256,190,48,-1176,-671,19.0,1606.7,16,4,0,7,6,7,2,1,1,0,17243,7.2,17927,220,47,1176,671,22.0,1724.3,Cloud,Yorick,Ambessa,Hwei,Lucian,Pyke,Gnar,Chogath,Cassiopeia,Lucian,Nautilus
4494013671,1,29,1,1,3,6,2,2,1,1,0,14740,6.6,16655,201,44,-1402,-2295,20.1,1474.0,21,2,0,6,3,9,0,0,0,0,16142,7.0,18950,233,51,1402,2295,23.3,1614.2,Infernal,Vayne,Khazix,Taliyah,Mel,Blitzcrank,Gwen,Karthus,Orianna,MissFortune,Thresh
4451947704,0,83,2,1,5,5,7,0,0,0,0,16560,7.0,18547,225,50,761,830,22.5,1656.0,38,3,0,5,5,8,1,1,0,0,15799,6.8,17717,225,47,-761,-830,22.5,1579.9,Infernal,Gwen,LeeSin,Syndra,Sivir,Senna,Fiora,Qiyana,Orianna,Aphelios,Sona
4524990772,0,15,0,1,7,8,8,0,0,0,0,16979,6.8,17700,228,34,1038,454,22.8,1697.9,10,3,0,8,7,4,1,1,0,0,15941,6.8,17246,174,56,-1038,-454,17.4,1594.1,Mountain,Sion,DrMundo,Neeko,Ezreal,Poppy,Vladimir,XinZhao,Orianna,Corki,Braum
4446773786,0,16,3,0,3,16,5,0,0,0,0,14081,6.4,15129,207,30,-6402,-4189,20.7,1408.1,17,8,1,16,3,22,1,1,0,0,20483,7.2,19318,233,47,6402,4189,23.3,2048.3,Cloud,Riven,Karthus,Cassiopeia,Ziggs,Nami,Shen,Khazix,Cassiopeia,Taliyah,Blitzcrank
4523726698,0,20,22,0,3,11,7,0,0,0,0,13511,5.8,14048,164,39,-5427,-4559,16.4,1351.1,40,3,1,11,3,14,1,1,0,0,18938,7.2,18607,239,57,5427,4559,23.9,1893.8,Cloud,Jax,Jayce,Syndra,Draven,Bard,KSante,Nidalee,Irelia,Mel,Rakan
4525061543,0,45,18,1,8,9,11,0,0,0,0,17951,6.8,17922,226,39,-194,431,22.6,1795.1,47,4,0,9,8,12,0,0,0,0,18145,6.8,17491,227,48,194,-431,22.7,1814.5,Mountain,KSante,Qiyana,Neeko,Smolder,Alistar,Shen,Rengar,Cassiopeia,Kaisa,Rell
4521050859,1,21,2,0,3,4,1,0,0,0,0,14202,6.8,16773,212,37,-2263,-1397,21.2,1420.2,14,6,1,4,3,4,1,1,0,0,16465,6.8,18170,240,60,2263,1397,24.0,1646.5,Infernal,Gnar,Nidalee,Mel,Xayah,Rell,Rumble,Diana,Irelia,Sivir,Janna
4472625849,0,22,2,0,12,9,10,1,0,1,0,18291,6.8,17873,208,56,1693,1979,20.8,1829.1,12,2,1,9,12,11,0,0,0,0,16598,6.4,15894,180,47,-1693,-1979,18.0,1659.8,Mountain,Irelia,Nidalee,Sylas,Xayah,Neeko,Riven,Aatrox,Irelia,Ezreal,Pyke
4500515300,0,16,7,0,4,9,5,1,0,1,0,15599,6.4,16288,219,45,-2231,-857,21.9,1559.9,20,6,1,9,4,16,1,1,0,0,17830,6.8,17145,214,44,2231,857,21.4,1783.0,Ocean,Jax,Karthus,Malzahar,Mel,Rakan,Riven,Talon,Orianna,Taliyah,Senna
4523957220,1,16,2,1,11,4,7,1,1,0,0,18265,7.6,20351,237,52,3362,3874,23.7,1826.5,44,2,0,4,11,2,0,0,0,0,14903,6.6,16477,187,50,-3362,-3874,18.7,1490.3,Hextech,Ambessa,DrMundo,Zoe,Zeri,Sona,Ambessa,Karthus,Mel,Smolder,Thresh
4518145521,1,25,2,0,11,5,10,1,0,1,1,18888,7.0,18915,204,44,2840,1792,20.4,1888.8,17,1,1,5,11,8,1,1,0,0,16048,6.8,17123,205,52,-2840,-1792,20.5,1604.8,Infernal,Gwen,Rengar,Zoe,Aphelios,Rakan,Zaahen,MonkeyKing,Quinn,Ashe,Pyke
4513978363,0,15,3,0,7,9,7,0,0,0,0,16422,6.8,17598,206,46,-2606,-3164,20.6,1642.2,41,3,1,9,7,8,1,1,0,0,19028,7.6,20762,243,75,2606,3164,24.3,1902.8,Cloud,Gnar,Nocturne,Akali,Sivir,Nami,Gnar,DrMundo,Quinn,Tristana,Lulu
4524919654,1,15,4,0,9,7,11,0,0,0,0,18090,7.2,18642,216,58,1884,1452,21.6,1809.0,169,1,1,7,9,8,0,0,0,0,16206,7.0,17190,190,41,-1884,-1452,19.0,1620.6,Ocean,Jax,Nidalee,Mel,Lucian,Rakan,Zaahen,Ambessa,Ryze,Zeri,Senna
4521438360,1,15,2,1,6,3,3,1,1,0,0,17602,7.4,19787,251,73,2849,1925,25.1,1760.2,39,3,0,3,6,3,0,0,0,0,14753,6.8,17862,196,54,-2849,-1925,19.6,1475.3,Mountain,Irelia,Khazix,Ekko,Xayah,Neeko,Vayne,Talon,Zoe,Caitlyn,Thresh
4486208789,1,18,3,0,3,7,4,0,0,0,0,13991,6.4,16073,203,21,-3756,-3280,20.3,1399.1,48,8,1,7,3,4,0,0,0,0,17747,7.2,19353,256,53,3756,3280,25.6,1774.7,Infernal,Riven,Nocturne,Malzahar,Smolder,Senna,Jayce,JarvanIV,Viktor,Ezreal,Senna
4462766288,1,16,4,0,11,2,7,1,1,0,0,17389,7.2,18459,221,52,2577,2588,22.1,1738.9,18,2,1,2,11,2,1,0,1,0,14812,6.6,15871,218,53,-2577,-2588,21.8,1481.2,Mountain,Gangplank,Viego,Malzahar,Yunara,Lulu,KSante,Nocturne,Zoe,Zeri,Sona
4443464607,1,12,3,0,4,7,3,1,1,0,0,15586,7.0,18599,229,52,-1777,52,22.9,1558.6,24,0,1,7,4,7,0,0,0,0,17363,7.2,18547,244,49,1777,-52,24.4,1736.3,Hextech,Aurora,Jayce,Ahri,Ashe,Lulu,Fiora,Jayce,Malzahar,Xayah,Rakan
4515658862,0,36,5,0,2,7,2,1,0,1,0,15279,7.0,18355,236,59,-1526,-1082,23.6,1527.9,14,6,1,7,2,10,1,1,0,0,16805,7.4,19437,236,40,1526,1082,23.6,1680.5,Cloud,Sion,Viego,Akali,MissFortune,Nami,Sion,DrMundo,Irelia,Zeri,Senna
4520558243,1,18,2,1,9,6,7,1,1,0,0,17016,7.2,18560,210,60,338,-232,21.0,1701.6,12,2,0,6,9,7,0,0,0,0,16678,7.0,18792,212,56,-338,232,21.2,1667.8,Ocean,Aurora,Chogath,Yone,Yunara,Thresh,Jax,XinZhao,Neeko,Zeri,Thresh
4522587007,1,17,2,0,4,7,5,0,0,0,0,16171,7.0,18471,240,57,-758,920,24.0,1617.1,12,1,1,7,4,8,0,0,0,0,16929,6.8,17551,208,57,758,-920,20.8,1692.9,Cloud,Aurora,Jayce,Ryze,Mel,Pantheon,KSante,Ambessa,Akali,Ashe,Janna
4450756044,1,17,5,1,9,1,12,1,1,0,1,19127,7.2,19350,253,56,5062,1996,25.3,1912.7,14,2,0,1,9,1,1,0,1,0,14065,6.6,17354,215,56,-5062,-1996,21.5,1406.5,Infernal,Fiora,Diana,Taliyah,Xayah,Pantheon,Riven,Jayce,Cassiopeia,Sivir,Thresh
4489864950,0,18,6,1,11,5,10,2,1,1,0,17962,7.0,17698,191,48,3367,1963,19.1,1796.2,19,2,0,5,11,6,0,0,0,0,14595,6.4,15735,185,24,-3367,-1963,18.5,1459.5,Hextech,Fiora,Talon,Cassiopeia,Smolder,Janna,Ambessa,Qiyana,Sylas,Ezreal,Senna
4515508152,0,12,2,0,3,8,4,1,1,0,0,14580,6.6,16446,203,55,-4591,-1620,20.3,1458.0,14,1,1,8,3,6,0,0,0,1,19171,6.8,18066,241,45,4591,1620,24.1,1917.1,Cloud,Aurora,Nidalee,Neeko,Lucian,Rell,Riven,Rengar,Jayce,Mel,Leona
4516433412,0,81,0,1,3,2,3,1,0,1,0,15716,7.2,19033,251,56,121,264,25.1,1571.6,15,2,0,2,3,1,1,1,0,0,15595,7.0,18769,255,76,-121,-264,25.5,1559.5,Ocean,Shen,Viego,Cassiopeia,Taliyah,Renata,Renekton,Diana,Malzahar,Corki,Blitzcrank
4471187696,0,16,3,0,2,6,1,0,0,0,0,13962,6.8,16214,215,28,-1635,-1467,21.5,1396.2,17,3,1,6,2,3,1,0,1,0,15597,7.0,17681,193,50,1635,1467,19.3,1559.7,Cloud,Renekton,XinZhao,Mel,Corki,Rell,Shen,Chogath,Hwei,Tristana,Janna
4524676649,1,14,2,1,9,3,11,1,1,0,0,18519,7.2,18891,260,49,4756,3562,26.0,1851.9,16,2,0,3,9,3,0,0,0,0,13763,6.4,15329,196,24,-4756,-3562,19.6,1376.3,Chemtech,Gnar,Talon,Yasuo,Sivir,Renata,Jax,XinZhao,Ahri,Corki,Rell
4503269239,1,21,4,1,10,3,12,2,1,1,0,18557,7.2,19603,235,47,3848,2704,23.5,1855.7,16,4,0,3,10,3,0,0,0,0,14709,6.6,16899,200,40,-3848,-2704,20.0,1470.9,Cloud,Yorick,JarvanIV,Quinn,Xayah,Blitzcrank,Renekton,DrMundo,Neeko,Corki,Neeko
4507906243,1,17,3,1,6,5,6,0,0,0,0,16793,7.0,19426,233,62,463,275,23.3,1679.3,16,4,0,5,6,7,1,1,0,0,16330,7.4,19151,224,62,-463,-275,22.4,1633.0,Cloud,Ambessa,MonkeyKing,Irelia,Lucian,Bard,Ambessa,Aatrox,Viktor,Ezreal,Blitzcrank
4445378393,0,16,4,0,10,5,8,1,0,1,0,19169,7.4,19642,235,48,3305,2586,23.5,1916.9,17,1,1,5,10,6,1,1,0,0,15864,7.0,17056,215,44,-3305,-2586,21.5,1586.4,Ocean,KSante,Nocturne,Quinn,Yunara,Rell,Aurora,Chogath,Ryze,Lucian,Thresh
4521803146,1,13,4,1,12,7,15,1,1,0,0,19933,7.2,18730,219,60,2473,565,21.9,1993.3,17,1,0,7,12,8,0,0,0,0,17460,7.0,18165,200,39,-2473,-565,20.0,1746.0,Chemtech,Vladimir,Nocturne,Ekko,Ashe,Senna,Aatrox,Karthus,Mel,Yunara,Rakan
4523282194,0,17,1,0,4,5,5,1,1,0,0,16391,7.2,18597,233,60,153,713,23.3,1639.1,14,3,1,5,4,8,0,0,0,0,16238,7.0,17884,236,45,-153,-713,23.6,1623.8,Mountain,Aatrox,Zed,Syndra,Aphelios,Poppy,Vayne,Zed,Yasuo,Zeri,Blitzcrank
4517700680,1,55,2,1,7,2,12,1,1,0,0,17340,7.2,19234,229,52,3125,1784,22.9,1734.0,16,1,0,2,7,2,0,0,0,0,14215,6.8,17450,219,50,-3125,-1784,21.9,1421.5,Ocean,Jax,Jayce,Quinn,Ezreal,Nautilus,Sion,Nocturne,Syndra,Ezreal,Lulu
